interaction_id	source_key	source_type	pmid	doi	assay_type	bacterium	strain	bacterial_accession	phage	phage_accession	reference_host	raw_eop	eop_relation	eop_value	eop_class	susceptibility_label	plaque_result	anti_crispr_status	anti_crispr_genes	crispr_interference_evidence	other_defense_evidence	experimental_conditions	curation_status	curation_confidence	notes
wintachai2022_abpw0195_vabwu2101_eop	Wintachai2022_vABWU2101	paper	35215915	10.3390/v14020194	eop	Acinetobacter baumannii	ABPW0195		vABWU2101		reported source reference host	0.72	=	0.72	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host range and EOP; duplicate independent experiments with duplicate assay.	curated	high	MDR A. baumannii SSTI isolate panel plus K. pneumoniae/MRSA controls.
wintachai2022_abpw0196_vabwu2101_eop	Wintachai2022_vABWU2101	paper	35215915	10.3390/v14020194	eop	Acinetobacter baumannii	ABPW0196		vABWU2101		reported source reference host	0.27	=	0.27	medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host range and EOP; duplicate independent experiments with duplicate assay.	curated	high	MDR A. baumannii SSTI isolate panel plus K. pneumoniae/MRSA controls.
wintachai2022_abpw0197_vabwu2101_eop	Wintachai2022_vABWU2101	paper	35215915	10.3390/v14020194	eop	Acinetobacter baumannii	ABPW0197		vABWU2101		reported source reference host	0.93	=	0.93	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host range and EOP; duplicate independent experiments with duplicate assay.	curated	high	MDR A. baumannii SSTI isolate panel plus K. pneumoniae/MRSA controls.
wintachai2022_abpw0198_vabwu2101_eop	Wintachai2022_vABWU2101	paper	35215915	10.3390/v14020194	eop	Acinetobacter baumannii	ABPW0198		vABWU2101		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 1 host range and EOP; duplicate independent experiments with duplicate assay.	curated	high	MDR A. baumannii SSTI isolate panel plus K. pneumoniae/MRSA controls.
wintachai2022_abpw0199_vabwu2101_eop	Wintachai2022_vABWU2101	paper	35215915	10.3390/v14020194	eop	Acinetobacter baumannii	ABPW0199		vABWU2101		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 1 host range and EOP; duplicate independent experiments with duplicate assay.	curated	high	MDR A. baumannii SSTI isolate panel plus K. pneumoniae/MRSA controls.
wintachai2022_abpw0200_vabwu2101_eop	Wintachai2022_vABWU2101	paper	35215915	10.3390/v14020194	eop	Acinetobacter baumannii	ABPW0200		vABWU2101		reported source reference host	0.06	=	0.06	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Table 1 host range and EOP; duplicate independent experiments with duplicate assay.	curated	high	MDR A. baumannii SSTI isolate panel plus K. pneumoniae/MRSA controls.
wintachai2022_k_pneumoniae_control_vabwu2101_eop	Wintachai2022_vABWU2101	paper	35215915	10.3390/v14020194	eop	Klebsiella pneumoniae	K_pneumoniae_control		vABWU2101		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 1 host range and EOP; duplicate independent experiments with duplicate assay.	curated	high	MDR A. baumannii SSTI isolate panel plus K. pneumoniae/MRSA controls.
wintachai2022_mrsa_control_vabwu2101_eop	Wintachai2022_vABWU2101	paper	35215915	10.3390/v14020194	eop	Staphylococcus aureus	MRSA_control		vABWU2101		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 1 host range and EOP; duplicate independent experiments with duplicate assay.	curated	high	MDR A. baumannii SSTI isolate panel plus K. pneumoniae/MRSA controls.
wintachai2024_pw001_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW001		vECPW8		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw002_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW002		vECPW8		reported source reference host	0.8	=	0.8	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw003_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW003		vECPW8		reported source reference host	0.65	=	0.65	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw004_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW004		vECPW8		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw005_host_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW005_host		vECPW8		reported source reference host	1	=	1	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw006_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW006		vECPW8		reported source reference host	0.49	=	0.49	medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw007_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW007		vECPW8		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw008_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW008		vECPW8		reported source reference host	0.57	=	0.57	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw009_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW009		vECPW8		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw010_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW010		vECPW8		reported source reference host	0.32	=	0.32	medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw011_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW011		vECPW8		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw012_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW012		vECPW8		reported source reference host	0.44	=	0.44	medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw013_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW013		vECPW8		reported source reference host	0.02	=	0.02	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw014_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW014		vECPW8		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw015_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW015		vECPW8		reported source reference host	0.41	=	0.41	medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw016_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW016		vECPW8		reported source reference host	0.79	=	0.79	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw017_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW017		vECPW8		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw018_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW018		vECPW8		reported source reference host	0.03	=	0.03	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw019_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW019		vECPW8		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
wintachai2024_pw020_vecpw8_eop	Wintachai2024_vECPW8	paper	39595283	10.3390/antibiotics13111083	eop	Escherichia coli	MDR_APEC_PW020		vECPW8		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 1 bacterial lysis efficacy and EOP; triplicate experiments with duplicate plaque assays, repeated twice.	curated	high	MDR avian pathogenic E. coli isolate panel.
kim2022_k16_kpn_13_022_kp1_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K16-KPN-13-022		KP1		reported source reference host	100%	=	1	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
kim2022_k16_kpn_13_022_kp12_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K16-KPN-13-022		KP12		reported source reference host	100%	=	1	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
kim2022_k01_kpn_13_134_kp1_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K01-KPN-13-134		KP1		reported source reference host	40.44%	=	0.4044	medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
kim2022_k01_kpn_13_134_kp12_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K01-KPN-13-134		KP12		reported source reference host	49.08%	=	0.4908	medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
kim2022_k01_kpn_13_149_kp1_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K01-KPN-13-149		KP1		reported source reference host	21.98%	=	0.2198	medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
kim2022_k01_kpn_13_149_kp12_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K01-KPN-13-149		KP12		reported source reference host	0%	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
kim2022_k07_kpn_13_002_kp1_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K07-KPN-13-002		KP1		reported source reference host	97.65%	=	0.9765	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
kim2022_k07_kpn_13_002_kp12_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K07-KPN-13-002		KP12		reported source reference host	81.06%	=	0.8106	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
kim2022_k14_kpn_13_016_kp1_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K14-KPN-13-016		KP1		reported source reference host	83.39%	=	0.8339	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
kim2022_k14_kpn_13_016_kp12_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K14-KPN-13-016		KP12		reported source reference host	75.15%	=	0.7515	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
kim2022_k16_kpn_13_008_kp1_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K16-KPN-13-008		KP1		reported source reference host	0%	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
kim2022_k16_kpn_13_008_kp12_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K16-KPN-13-008		KP12		reported source reference host	51.73%	=	0.5173	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
kim2022_k20_kpn_12_057_kp1_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K20-KPN-12-057		KP1		reported source reference host	14.77%	=	0.1477	medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
kim2022_k20_kpn_12_057_kp12_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K20-KPN-12-057		KP12		reported source reference host	0%	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
kim2022_k20_kpn_12_067_kp1_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K20-KPN-12-067		KP1		reported source reference host	44.30%	=	0.443	medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
kim2022_k20_kpn_12_067_kp12_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K20-KPN-12-067		KP12		reported source reference host	53.77%	=	0.5377	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
kim2022_k21_kpn_12_013_kp1_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K21-KPN-12-013		KP1		reported source reference host	62.42%	=	0.6242	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
kim2022_k21_kpn_12_013_kp12_eop	Kim2022_KP1_KP12	paper	36704203	10.3389/fmicb.2022.990910	eop	Klebsiella pneumoniae	K21-KPN-12-013		KP12		reported source reference host	96.95%	=	0.9695	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 1 host specificity; EOP reported as percent with K16-KPN-13-022 considered 100%; triplicate experiment.	curated	high	Percent EOP converted to ratio for SABR schema.
